ID,Region_ELE4,Tamaño_ELE4,GlosaCIIU_ELE4,Basic,Mngt,CCM,Core,Cloud,Sec,Non-system,Invsuppliers,Infosearch,Custcomm,E-goverm,Non-website,Co&Good-Info,Contact-form,Orders,Payment,Orderinvent,Delivery,Aftersales,Advertising,Docexch,Recruit
400294,10,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400295,13,Grande,Actividades de servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400296,13,Grande,Construcción,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
400297,13,Grande,Industrias Manufactureras,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
400298,13,Grande,Actividades de servicios,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
400299,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
400300,13,Pequeña 2,Información y Comunicaciones,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400301,2,Pequeña 2,"Actividades profesionales, científicas y técnicas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400302,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
400303,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
400304,5,Grande,Construcción,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400305,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
400306,13,Grande,"Actividades profesionales, científicas y técnicas",1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400307,13,Mediana,Construcción,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
400308,5,Grande,Industrias Manufactureras,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
400309,13,Pequeña 2,Construcción,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400310,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
400311,13,Pequeña 2,Industrias Manufactureras,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
400312,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
400313,13,Mediana,Actividades financieras y de seguros,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400314,10,Pequeña 2,"Agricultura , Ganadería, Silvicultura y Pesca",1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
400315,13,Grande,Industrias Manufactureras,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
400316,2,Grande,Actividades de servicios,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
400317,13,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
400318,13,Grande,Actividades de servicios,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
400319,13,Pequeña 2,Construcción,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
400320,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
400321,13,Mediana,Actividades financieras y de seguros,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0
400322,10,Pequeña 2,Información y Comunicaciones,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1
400323,13,Grande,Construcción,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
400324,13,Grande,Actividades de alojamiento y de servicio de comidas,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1
400325,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
400326,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400327,13,Grande,Actividades financieras y de seguros,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1
400328,13,Mediana,"Actividades profesionales, científicas y técnicas",1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
400329,13,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400330,7,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400331,13,Mediana,Información y Comunicaciones,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400332,13,Pequeña 2,Información y Comunicaciones,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
400333,13,Grande,Construcción,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
400334,13,Pequeña 2,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
400335,13,Pequeña 2,Información y Comunicaciones,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
400336,13,Mediana,"Suministro de Electricidad, Gas y Agua",1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
400337,13,Grande,"Actividades profesionales, científicas y técnicas",1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
400338,13,Grande,"Actividades profesionales, científicas y técnicas",1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
400339,5,Grande,Construcción,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
400340,13,Grande,"Suministro de Electricidad, Gas y Agua",1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
400341,13,Grande,Actividades de servicios,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
400342,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
400343,8,Grande,Construcción,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400344,13,Mediana,Actividades de servicios,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
400345,13,Grande,Actividades de servicios,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
400346,2,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
400347,13,Grande,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
400348,13,Micro,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
400349,5,Mediana,Otros servicios,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
400350,7,Pequeña 2,Actividades de alojamiento y de servicio de comidas,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
400351,13,Grande,"Suministro de Electricidad, Gas y Agua",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
400352,13,Pequeña 1,Otros servicios,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400353,13,Pequeña 2,Información y Comunicaciones,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
400354,13,Mediana,"Suministro de Electricidad, Gas y Agua",1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400355,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0
400356,13,Grande,Construcción,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400357,13,Pequeña 1,"Actividades profesionales, científicas y técnicas",0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1
400358,13,Grande,Construcción,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400359,8,Grande,Construcción,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400360,13,Grande,Transporte y Almacenamiento,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400361,13,Grande,Transporte y Almacenamiento,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400362,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
400363,5,Grande,Actividades financieras y de seguros,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400364,13,Grande,Industrias Manufactureras,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
400365,13,Grande,Transporte y Almacenamiento,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
400366,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
400367,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
400368,13,Grande,Actividades financieras y de seguros,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
400369,13,Grande,Información y Comunicaciones,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
400370,5,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
400371,7,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400372,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
400373,13,Grande,Construcción,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400374,13,Grande,Industrias Manufactureras,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
400375,8,Mediana,Explotación de Minas y Canteras,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
400376,9,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400377,8,Grande,Transporte y Almacenamiento,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400378,5,Mediana,"Suministro de Electricidad, Gas y Agua",1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1
400379,9,Mediana,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
400380,13,Grande,Industrias Manufactureras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400381,10,Grande,Transporte y Almacenamiento,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400382,13,Mediana,Información y Comunicaciones,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400383,13,Pequeña 2,Industrias Manufactureras,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
400384,13,Mediana,Actividades financieras y de seguros,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
400385,13,Pequeña 2,Actividades de servicios,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
400386,13,Grande,Actividades de servicios,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
400387,9,Grande,Industrias Manufactureras,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
400388,13,Grande,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
400389,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
400390,1,Mediana,Construcción,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
400391,13,Mediana,Información y Comunicaciones,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0
400392,10,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
400393,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
400394,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
400395,13,Mediana,Actividades financieras y de seguros,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400396,13,Grande,Construcción,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
400397,13,Grande,Construcción,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
400398,5,Micro,"Actividades profesionales, científicas y técnicas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400399,13,Grande,Industrias Manufactureras,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400400,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
400401,8,Pequeña 2,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400402,13,Mediana,Industrias Manufactureras,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
400403,5,Pequeña 2,Actividades de alojamiento y de servicio de comidas,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
400404,9,Mediana,Industrias Manufactureras,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400405,2,Grande,Actividades de servicios,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
400406,6,Pequeña 1,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
400407,8,Grande,Construcción,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
400408,13,Mediana,Información y Comunicaciones,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
400409,5,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
400410,5,Grande,Industrias Manufactureras,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400411,13,Grande,Actividades de alojamiento y de servicio de comidas,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
400412,13,Pequeña 2,Información y Comunicaciones,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
400413,13,Grande,"Actividades profesionales, científicas y técnicas",1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
400414,5,Mediana,Actividades de servicios,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
400415,13,Grande,Actividades financieras y de seguros,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400416,13,Grande,Explotación de Minas y Canteras,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400417,7,Grande,Construcción,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400418,13,Grande,Actividades financieras y de seguros,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
400419,13,Grande,Industrias Manufactureras,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
400420,1,Pequeña 2,Industrias Manufactureras,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400421,13,Micro,Industrias Manufactureras,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400422,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
400423,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
400424,9,Mediana,Actividades de alojamiento y de servicio de comidas,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
400425,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
400426,13,Grande,Actividades de alojamiento y de servicio de comidas,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
400427,13,Pequeña 2,"Actividades profesionales, científicas y técnicas",1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
400428,4,Grande,Actividades de servicios,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
400429,13,Grande,Actividades de servicios,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400430,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
400431,13,Grande,Industrias Manufactureras,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0
400432,13,Grande,"Suministro de Electricidad, Gas y Agua",0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
400433,6,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400434,13,Mediana,"Actividades profesionales, científicas y técnicas",1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
400435,10,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
400436,13,Mediana,Información y Comunicaciones,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
400437,7,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
400438,10,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
400439,13,Mediana,"Actividades profesionales, científicas y técnicas",1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
400440,1,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
400441,8,Grande,Actividades de servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400442,13,Grande,Actividades de servicios,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
400443,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
400444,13,Grande,Actividades financieras y de seguros,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
400445,13,Pequeña 2,Construcción,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400446,10,Grande,"Agricultura , Ganadería, Silvicultura y Pesca",1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
400447,13,Grande,Información y Comunicaciones,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
400448,13,Mediana,Actividades de servicios,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
400449,13,Mediana,Construcción,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
400450,13,Pequeña 2,Actividades de servicios,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
400451,13,Grande,Actividades de servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400452,13,Mediana,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
400453,13,Mediana,Información y Comunicaciones,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400454,2,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400455,4,Grande,Explotación de Minas y Canteras,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
400456,13,Pequeña 2,Otros servicios,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
400457,13,Grande,Explotación de Minas y Canteras,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
400458,13,Micro,Transporte y Almacenamiento,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400459,13,Grande,Construcción,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
400460,13,Grande,Construcción,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400461,13,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
400462,10,Grande,Transporte y Almacenamiento,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400463,7,Grande,Actividades de alojamiento y de servicio de comidas,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
400464,13,Pequeña 2,Otros servicios,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400465,13,Grande,"Agricultura , Ganadería, Silvicultura y Pesca",1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400466,13,Mediana,Otros servicios,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400467,13,Grande,Industrias Manufactureras,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
400468,5,Mediana,Transporte y Almacenamiento,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
400469,5,Pequeña 2,Transporte y Almacenamiento,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
400470,2,Grande,Construcción,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
400471,5,Pequeña 2,Construcción,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
400472,13,Mediana,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
400473,13,Mediana,Actividades de alojamiento y de servicio de comidas,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1
400474,10,Pequeña 1,Información y Comunicaciones,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400475,13,Grande,Actividades de servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400476,5,Grande,Actividades de servicios,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
400477,13,Mediana,Construcción,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
400478,13,Pequeña 1,"Actividades profesionales, científicas y técnicas",1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400479,13,Grande,Industrias Manufactureras,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
400480,13,Grande,Industrias Manufactureras,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
400481,13,Mediana,"Actividades profesionales, científicas y técnicas",1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1
400482,3,Pequeña 2,Actividades de servicios,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
400483,13,Grande,Transporte y Almacenamiento,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
400484,10,Pequeña 1,Industrias Manufactureras,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
400485,13,Mediana,Actividades financieras y de seguros,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
400486,4,Grande,Construcción,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0
400487,13,Grande,"Actividades profesionales, científicas y técnicas",0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
400488,13,Grande,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
400489,13,Grande,Actividades de servicios,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
400490,5,Grande,Actividades de servicios,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
400491,5,Pequeña 1,Actividades de alojamiento y de servicio de comidas,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
